video_frame,label,left,width,top,height
57992_000301_Sideline_33,H60,666,20,272,27
57992_000301_Sideline_33,H5,692,20,286,20
57992_000301_Sideline_33,H68,739,21,244,26
57992_000301_Sideline_33,V53,757,19,253,17
57992_000301_Sideline_33,H82,782,18,186,26
57992_000301_Sideline_33,H32,830,22,329,25
57992_000301_Sideline_33,H28,992,24,348,26
57992_000301_Sideline_34,V54,342,23,286,28
57992_000301_Sideline_34,V49,344,24,386,26
57992_000301_Sideline_34,V55,416,24,366,26
57992_000301_Sideline_34,V59,481,22,365,24
57992_000301_Sideline_34,V92,492,24,233,27
57992_000301_Sideline_34,H87,523,16,350,17
57992_000301_Sideline_34,V91,530,20,333,22
57992_000301_Sideline_34,H72,574,21,326,22
57992_000301_Sideline_34,V99,587,17,316,17
57992_000301_Sideline_34,V32,599,21,206,25
57992_000301_Sideline_34,H66,607,21,299,21
57992_000301_Sideline_34,H60,666,20,271,26
57992_000301_Sideline_34,H5,706,20,298,26
57992_000301_Sideline_34,H68,740,20,244,26
57992_000301_Sideline_34,V53,757,18,252,17
57992_000301_Sideline_34,H82,782,18,186,25
57992_000301_Sideline_34,H32,830,22,326,25
57992_000301_Sideline_34,H28,990,26,350,24
57992_000301_Sideline_35,V49,343,23,286,28
57992_000301_Sideline_35,V55,419,24,367,25
57992_000301_Sideline_35,V59,480,22,365,23
57992_000301_Sideline_35,V92,492,24,233,27
57992_000301_Sideline_35,H87,518,20,332,24
57992_000301_Sideline_35,V91,535,16,331,18
57992_000301_Sideline_35,V97,548,18,330,14
57992_000301_Sideline_35,H72,574,21,324,20
57992_000301_Sideline_35,V99,588,20,313,18
57992_000301_Sideline_35,V32,600,21,207,24
57992_000301_Sideline_35,H66,604,20,299,22
57992_000301_Sideline_35,H60,663,23,269,28
57992_000301_Sideline_35,H5,710,20,298,25
57992_000301_Sideline_35,H68,742,18,242,20
57992_000301_Sideline_35,V53,754,20,252,18
57992_000301_Sideline_35,H82,782,18,186,25
57992_000301_Sideline_35,H32,830,23,323,23
57992_000301_Sideline_35,H28,990,24,351,24
57992_000301_Sideline_36,V49,343,26,386,26
57992_000301_Sideline_36,V55,420,24,367,26
57992_000301_Sideline_36,V59,480,22,364,23
57992_000301_Sideline_36,V92,493,23,234,26
57992_000301_Sideline_36,V91,530,20,334,21
57992_000301_Sideline_36,V97,548,20,331,13
57992_000301_Sideline_36,H72,574,21,323,23
57992_000301_Sideline_36,V99,587,20,313,19
57992_000301_Sideline_36,V32,600,22,206,24
57992_000301_Sideline_36,H66,603,21,299,21
57992_000301_Sideline_36,H60,662,22,268,26
57992_000301_Sideline_36,H5,712,22,297,25
57992_000301_Sideline_36,H68,744,18,242,16
57992_000301_Sideline_36,V53,754,18,252,18
57992_000301_Sideline_36,H82,782,18,186,25
57992_000301_Sideline_36,H32,830,23,320,24
57992_000301_Sideline_36,H28,986,24,352,23
57992_000301_Sideline_37,V49,344,24,286,28
57992_000301_Sideline_37,V55,421,24,368,26
57992_000301_Sideline_37,V59,478,24,362,25
57992_000301_Sideline_37,V92,493,23,233,27
57992_000301_Sideline_37,V91,528,22,330,24
57992_000301_Sideline_37,H72,576,19,323,20
57992_000301_Sideline_37,V99,590,20,312,17
57992_000301_Sideline_37,V32,601,22,206,25
57992_000301_Sideline_37,H66,602,20,298,21
57992_000301_Sideline_37,H60,662,20,267,22
57992_000301_Sideline_37,H68,672,22,280,24
57992_000301_Sideline_37,H5,716,22,296,26
57992_000301_Sideline_37,V53,750,20,252,18
57992_000301_Sideline_37,H82,782,18,186,25
57992_000301_Sideline_37,H32,830,23,319,23
57992_000301_Sideline_37,H28,985,24,352,23
57992_000301_Sideline_38,V49,345,23,286,27
57992_000301_Sideline_38,V55,422,24,367,27
57992_000301_Sideline_38,V59,468,21,384,20
57992_000301_Sideline_38,V92,494,22,234,26
57992_000301_Sideline_38,V91,525,24,328,25
57992_000301_Sideline_38,V97,550,16,331,11
57992_000301_Sideline_38,H72,576,20,322,20
57992_000301_Sideline_38,V99,588,20,312,16
57992_000301_Sideline_38,V32,602,22,207,24
57992_000301_Sideline_38,H66,620,20,299,16
57992_000301_Sideline_38,H68,670,22,279,25
57992_000301_Sideline_38,H5,718,22,296,25
57992_000301_Sideline_38,V53,748,16,242,14
57992_000301_Sideline_38,H82,782,18,186,25
57992_000301_Sideline_38,H32,830,22,318,21
57992_000301_Sideline_38,H28,984,24,352,24
57992_000301_Sideline_39,V49,345,23,286,28
57992_000301_Sideline_39,V55,424,24,368,25
57992_000301_Sideline_39,V59,476,24,364,23
57992_000301_Sideline_39,V92,493,23,234,28
57992_000301_Sideline_39,V91,528,24,326,23
57992_000301_Sideline_39,H72,576,18,321,20
57992_000301_Sideline_39,V99,590,22,312,16
57992_000301_Sideline_39,H66,600,20,296,20
57992_000301_Sideline_39,V32,604,20,207,25
57992_000301_Sideline_39,H68,670,22,279,24
57992_000301_Sideline_39,H5,720,22,294,25
57992_000301_Sideline_39,V53,747,20,252,18
57992_000301_Sideline_39,H82,782,18,185,26
57992_000301_Sideline_39,H32,830,22,316,22
57992_000301_Sideline_39,H28,982,24,351,23
57992_000301_Sideline_40,V54,346,22,286,27
57992_000301_Sideline_40,V49,348,24,385,25
57992_000301_Sideline_40,V55,427,23,367,26
57992_000301_Sideline_40,V59,474,24,364,23
57992_000301_Sideline_40,V92,493,23,235,27
57992_000301_Sideline_40,V91,529,24,325,24
57992_000301_Sideline_40,V99,592,18,310,17
57992_000301_Sideline_40,H66,598,21,295,20
57992_000301_Sideline_40,V32,604,22,209,24
57992_000301_Sideline_40,H60,660,20,264,21
57992_000301_Sideline_40,H68,669,20,278,23
57992_000301_Sideline_40,H5,724,22,294,25
57992_000301_Sideline_40,H82,782,18,185,26
57992_000301_Sideline_40,H32,828,22,314,22
57992_000301_Sideline_40,V53,863,22,234,21
57992_000301_Sideline_40,H28,979,23,350,23
57992_000301_Sideline_41,V54,346,23,286,28
57992_000301_Sideline_41,V49,348,24,384,26
57992_000301_Sideline_41,V55,430,22,367,27
57992_000301_Sideline_41,V59,472,24,367,23
57992_000301_Sideline_41,V92,494,22,234,29
57992_000301_Sideline_41,V91,530,24,324,24
57992_000301_Sideline_41,V99,572,20,330,24
57992_000301_Sideline_41,H66,593,23,295,19
57992_000301_Sideline_41,V32,606,20,209,24
57992_000301_Sideline_41,V90,633,21,293,20
57992_000301_Sideline_41,H68,668,20,276,23
57992_000301_Sideline_41,H5,727,21,292,26
57992_000301_Sideline_41,V53,746,20,249,18
57992_000301_Sideline_41,H82,782,18,186,25
57992_000301_Sideline_41,H32,828,22,313,21
57992_000301_Sideline_41,H28,974,24,350,22
57992_000301_Sideline_42,V54,347,23,286,27
57992_000301_Sideline_42,V49,349,26,383,26
57992_000301_Sideline_42,V55,430,22,366,26
57992_000301_Sideline_42,V59,471,23,366,24
57992_000301_Sideline_42,V92,495,21,236,26
57992_000301_Sideline_42,V91,532,24,323,23
57992_000301_Sideline_42,H72,574,24,331,25
57992_000301_Sideline_42,V99,592,20,310,16
57992_000301_Sideline_42,H66,594,21,294,18
57992_000301_Sideline_42,V32,606,22,210,24
57992_000301_Sideline_42,V90,634,21,294,22
57992_000301_Sideline_42,H60,657,20,262,24
57992_000301_Sideline_42,H5,730,22,293,25
57992_000301_Sideline_42,V53,746,18,237,15
57992_000301_Sideline_42,H82,780,18,186,25
57992_000301_Sideline_42,H32,826,23,313,21
57992_000301_Sideline_42,H28,970,24,347,23
57992_000301_Sideline_43,V54,346,23,286,27
57992_000301_Sideline_43,V49,352,24,382,26
57992_000301_Sideline_43,V55,433,22,366,26
57992_000301_Sideline_43,V59,468,23,366,26
57992_000301_Sideline_43,V92,495,22,236,27
57992_000301_Sideline_43,V91,532,24,322,23
57992_000301_Sideline_43,H72,572,20,315,19
57992_000301_Sideline_43,V99,586,24,309,17
57992_000301_Sideline_43,H66,592,22,294,19
57992_000301_Sideline_43,V32,608,20,212,24
57992_000301_Sideline_43,V90,633,22,295,21
57992_000301_Sideline_43,H60,654,20,261,25
57992_000301_Sideline_43,H5,734,21,292,25
57992_000301_Sideline_43,V53,744,22,248,18
57992_000301_Sideline_43,H82,780,18,186,26
57992_000301_Sideline_43,H32,824,22,312,21
57992_000301_Sideline_43,H28,966,25,346,24
57992_000301_Sideline_44,V54,346,24,286,27
57992_000301_Sideline_44,V49,352,25,381,25
57992_000301_Sideline_44,V55,438,21,366,26
57992_000301_Sideline_44,V59,465,24,366,25
57992_000301_Sideline_44,V92,495,23,237,26
57992_000301_Sideline_44,V91,534,25,321,24
57992_000301_Sideline_44,H72,578,17,315,18
57992_000301_Sideline_44,V99,589,21,307,18
57992_000301_Sideline_44,H66,592,22,293,17
57992_000301_Sideline_44,V32,608,22,213,24
57992_000301_Sideline_44,V90,634,20,295,21
57992_000301_Sideline_44,H68,664,20,271,21
57992_000301_Sideline_44,H5,735,22,291,26
57992_000301_Sideline_44,V53,744,22,247,19
57992_000301_Sideline_44,H82,780,18,186,26
57992_000301_Sideline_44,H32,822,22,312,20
57992_000301_Sideline_44,H28,965,24,345,24
57992_000301_Sideline_45,V54,348,24,286,26
57992_000301_Sideline_45,V49,354,25,379,26
57992_000301_Sideline_45,V55,441,21,366,26
57992_000301_Sideline_45,V59,464,22,368,23
57992_000301_Sideline_45,V92,488,22,409,20
57992_000301_Sideline_45,V91,535,25,321,24
57992_000301_Sideline_45,H72,573,23,328,26
57992_000301_Sideline_45,H66,590,22,292,17
57992_000301_Sideline_45,V99,593,17,306,18
57992_000301_Sideline_45,V32,610,20,215,24
57992_000301_Sideline_45,V90,632,22,296,22
57992_000301_Sideline_45,H68,662,20,268,21
57992_000301_Sideline_45,H5,740,22,287,28
57992_000301_Sideline_45,V53,745,19,249,16
57992_000301_Sideline_45,H82,780,18,186,26
57992_000301_Sideline_45,H32,820,22,310,20
57992_000301_Sideline_45,H28,962,24,344,24
57992_000301_Sideline_46,V54,348,24,286,26
57992_000301_Sideline_46,V49,356,25,378,26
57992_000301_Sideline_46,V55,443,21,365,27
57992_000301_Sideline_46,V59,463,22,368,23
57992_000301_Sideline_46,V92,498,22,237,27
57992_000301_Sideline_46,V91,536,24,320,24
57992_000301_Sideline_46,H72,580,16,312,18
57992_000301_Sideline_46,H66,590,20,292,16
57992_000301_Sideline_46,V99,592,18,306,16
57992_000301_Sideline_46,V90,646,20,257,23
57992_000301_Sideline_46,H68,662,18,266,22
57992_000301_Sideline_46,H5,741,22,290,26
57992_000301_Sideline_46,V53,745,21,232,18
57992_000301_Sideline_46,H82,780,18,186,26
57992_000301_Sideline_46,H32,818,20,308,21
57992_000301_Sideline_46,H28,958,24,343,24
57992_000301_Sideline_47,V54,350,23,286,26
57992_000301_Sideline_47,V49,357,25,377,26
57992_000301_Sideline_47,V55,444,20,364,26
57992_000301_Sideline_47,V59,462,20,368,24
57992_000301_Sideline_47,V92,498,22,239,25
57992_000301_Sideline_47,V91,538,24,320,23
57992_000301_Sideline_47,H72,566,18,318,16
57992_000301_Sideline_47,H66,589,21,291,18
57992_000301_Sideline_47,V32,612,21,218,25
57992_000301_Sideline_47,V97,646,18,258,22
57992_000301_Sideline_47,H68,660,19,264,22
57992_000301_Sideline_47,H5,745,20,244,19
57992_000301_Sideline_47,H82,779,18,186,26
57992_000301_Sideline_47,H32,816,22,307,21
57992_000301_Sideline_47,V53,852,22,224,20
57992_000301_Sideline_47,H28,954,24,342,25
57992_000301_Sideline_48,V54,350,24,286,26
57992_000301_Sideline_48,V49,360,24,376,29
57992_000301_Sideline_48,V59,457,23,367,25
57992_000301_Sideline_48,V92,499,21,238,27
57992_000301_Sideline_48,V91,538,22,320,22
57992_000301_Sideline_48,H66,588,20,288,20
57992_000301_Sideline_48,V32,614,22,218,26
57992_000301_Sideline_48,V97,642,22,254,24
57992_000301_Sideline_48,H68,659,21,262,21
57992_000301_Sideline_48,V53,744,20,230,18
57992_000301_Sideline_48,H5,749,21,290,25
57992_000301_Sideline_48,H82,778,18,186,26
57992_000301_Sideline_48,H32,812,22,306,22
57992_000301_Sideline_48,H28,954,22,341,23
57992_000301_Sideline_49,V54,350,24,286,26
57992_000301_Sideline_49,V49,361,24,375,28
57992_000301_Sideline_49,V59,456,23,366,26
57992_000301_Sideline_49,V92,502,22,238,26
57992_000301_Sideline_49,V91,540,22,320,22
57992_000301_Sideline_49,H66,566,20,315,19
57992_000301_Sideline_49,V32,614,23,219,27
57992_000301_Sideline_49,V90,630,22,297,21
57992_000301_Sideline_49,V97,640,22,258,21
57992_000301_Sideline_49,H68,659,22,258,22
57992_000301_Sideline_49,V53,743,21,241,19
57992_000301_Sideline_49,H5,751,22,290,25
57992_000301_Sideline_49,H82,778,18,186,26
57992_000301_Sideline_49,H32,808,24,304,22
57992_000301_Sideline_49,H28,949,24,340,22
57992_000301_Sideline_50,V54,352,23,286,26
57992_000301_Sideline_50,V49,362,25,374,27
57992_000301_Sideline_50,V59,448,18,360,20
57992_000301_Sideline_50,V92,503,23,238,26
57992_000301_Sideline_50,V91,540,24,319,23
57992_000301_Sideline_50,H66,574,22,318,22
57992_000301_Sideline_50,V99,597,17,302,14
57992_000301_Sideline_50,V32,617,21,220,27
57992_000301_Sideline_50,V97,639,21,258,22
57992_000301_Sideline_50,H68,660,21,257,21
57992_000301_Sideline_50,V53,743,20,241,17
57992_000301_Sideline_50,H5,753,23,288,26
57992_000301_Sideline_50,H82,779,17,186,26
57992_000301_Sideline_50,H32,806,22,303,21
57992_000301_Sideline_50,H28,946,23,339,22
57992_000301_Sideline_51,V54,351,24,286,27
57992_000301_Sideline_51,V49,364,24,374,26
57992_000301_Sideline_51,V55,448,19,359,19
57992_000301_Sideline_51,V92,505,23,239,25
57992_000301_Sideline_51,V91,542,23,318,23
57992_000301_Sideline_51,H72,577,20,318,20
57992_000301_Sideline_51,H66,587,18,286,16
57992_000301_Sideline_51,V99,592,19,299,16
57992_000301_Sideline_51,V32,620,22,220,26
57992_000301_Sideline_51,V97,637,24,275,31
57992_000301_Sideline_51,H68,645,22,240,21
57992_000301_Sideline_51,V53,741,20,238,18
57992_000301_Sideline_51,H5,758,21,290,26
57992_000301_Sideline_51,H82,778,18,187,26
57992_000301_Sideline_51,H32,800,24,302,22
57992_000301_Sideline_51,H28,944,24,338,20
57992_000301_Sideline_52,V54,354,22,285,26
57992_000301_Sideline_52,V49,368,23,374,24
57992_000301_Sideline_52,V55,447,20,358,20
57992_000301_Sideline_52,V92,506,24,238,26
57992_000301_Sideline_52,V91,542,23,319,22
57992_000301_Sideline_52,H72,578,18,319,19
57992_000301_Sideline_52,H66,584,22,286,22
57992_000301_Sideline_52,V32,622,22,220,26
57992_000301_Sideline_52,V97,636,23,258,22
57992_000301_Sideline_52,H68,658,22,254,22
57992_000301_Sideline_52,V53,739,20,229,17
57992_000301_Sideline_52,H5,758,22,291,26
57992_000301_Sideline_52,H82,778,18,188,24
57992_000301_Sideline_52,H32,800,22,300,22
57992_000301_Sideline_52,H28,942,23,335,21
57992_000301_Sideline_53,V54,356,24,284,26
57992_000301_Sideline_53,V49,369,24,373,26
57992_000301_Sideline_53,V55,449,20,354,22
57992_000301_Sideline_53,H87,456,21,370,22
57992_000301_Sideline_53,V92,510,23,239,25
57992_000301_Sideline_53,V91,545,22,318,22
57992_000301_Sideline_53,H72,576,20,315,20
57992_000301_Sideline_53,V99,589,18,297,16
57992_000301_Sideline_53,H66,606,20,290,18
57992_000301_Sideline_53,V32,624,22,221,26
57992_000301_Sideline_53,V97,635,23,260,20
57992_000301_Sideline_53,H68,657,23,254,22
57992_000301_Sideline_53,V53,740,20,235,19
57992_000301_Sideline_53,H5,762,22,291,28
57992_000301_Sideline_53,H82,778,18,188,25
57992_000301_Sideline_53,H32,798,22,299,22
57992_000301_Sideline_53,H28,938,23,334,21
57992_000301_Sideline_54,V54,359,23,283,26
57992_000301_Sideline_54,V49,369,24,372,28
57992_000301_Sideline_54,V55,449,20,353,20
57992_000301_Sideline_54,H87,457,22,367,23
57992_000301_Sideline_54,V92,512,24,238,26
57992_000301_Sideline_54,V91,546,23,317,21
57992_000301_Sideline_54,H72,574,21,313,20
57992_000301_Sideline_54,H66,606,21,290,18
57992_000301_Sideline_54,V32,626,21,221,25
57992_000301_Sideline_54,V97,636,24,258,24
57992_000301_Sideline_54,H68,658,24,252,24
57992_000301_Sideline_54,V53,738,20,230,21
57992_000301_Sideline_54,H5,765,22,293,26
57992_000301_Sideline_54,H82,776,20,188,26
57992_000301_Sideline_54,H32,794,24,298,22
57992_000301_Sideline_54,H28,934,23,332,21
57992_000301_Sideline_55,V54,361,22,282,26
57992_000301_Sideline_55,V49,370,25,372,27
57992_000301_Sideline_55,V55,448,22,352,20
57992_000301_Sideline_55,H87,457,22,366,23
57992_000301_Sideline_55,V92,516,22,239,25
57992_000301_Sideline_55,V91,548,24,315,24
57992_000301_Sideline_55,H72,574,20,313,20
57992_000301_Sideline_55,H66,606,20,290,16
57992_000301_Sideline_55,V32,628,22,220,27
57992_000301_Sideline_55,V97,636,22,260,25
57992_000301_Sideline_55,H68,659,23,252,22
57992_000301_Sideline_55,V53,736,20,228,22
57992_000301_Sideline_55,H5,768,22,294,26
57992_000301_Sideline_55,H82,776,20,188,25
57992_000301_Sideline_55,H32,792,24,297,23
57992_000301_Sideline_55,H28,930,24,331,21
57992_000301_Sideline_56,V54,362,24,282,24
57992_000301_Sideline_56,V49,373,23,372,26
57992_000301_Sideline_56,V55,446,24,349,25
57992_000301_Sideline_56,H87,458,22,366,22
57992_000301_Sideline_56,V92,518,23,238,26
57992_000301_Sideline_56,V91,550,24,314,24
57992_000301_Sideline_56,H72,574,21,302,20
57992_000301_Sideline_56,H66,606,21,290,17
57992_000301_Sideline_56,V32,631,21,219,26
57992_000301_Sideline_56,V97,636,22,261,26
57992_000301_Sideline_56,H68,659,24,252,22
57992_000301_Sideline_56,V53,736,19,226,20
57992_000301_Sideline_56,H5,768,22,295,27
57992_000301_Sideline_56,H82,776,18,188,26
57992_000301_Sideline_56,H32,791,22,296,22
57992_000301_Sideline_56,H28,928,22,330,20
57992_000301_Sideline_57,V54,365,23,281,25
57992_000301_Sideline_57,V49,374,26,370,26
57992_000301_Sideline_57,V55,448,20,350,21
57992_000301_Sideline_57,H87,460,21,361,22
57992_000301_Sideline_57,V92,520,24,239,26
57992_000301_Sideline_57,V91,537,19,322,24
57992_000301_Sideline_57,H72,574,20,307,23
57992_000301_Sideline_57,H66,593,17,292,18
57992_000301_Sideline_57,V97,633,22,218,28
57992_000301_Sideline_57,H68,660,23,250,24
57992_000301_Sideline_57,V53,738,18,232,19
57992_000301_Sideline_57,H5,772,22,296,27
57992_000301_Sideline_57,H82,774,18,188,26
57992_000301_Sideline_57,H32,790,20,296,20
57992_000301_Sideline_57,H28,924,24,328,22
57992_000301_Sideline_58,V54,367,24,279,25
57992_000301_Sideline_58,V49,376,24,369,26
57992_000301_Sideline_58,V55,448,23,345,23
57992_000301_Sideline_58,H87,461,21,360,23
57992_000301_Sideline_58,V92,522,24,239,26
57992_000301_Sideline_58,V91,550,22,313,22
57992_000301_Sideline_58,H72,571,24,304,23
57992_000301_Sideline_58,H66,605,20,289,17
57992_000301_Sideline_58,V32,634,22,217,27
57992_000301_Sideline_58,H68,661,23,250,24
57992_000301_Sideline_58,V53,736,20,231,19
57992_000301_Sideline_58,H5,774,18,188,26
57992_000301_Sideline_58,H32,790,18,295,19
57992_000301_Sideline_58,H28,920,24,326,23
57992_000301_Sideline_59,V54,369,24,278,26
57992_000301_Sideline_59,V49,377,24,369,27
57992_000301_Sideline_59,V55,448,23,344,24
57992_000301_Sideline_59,H87,462,22,359,22
57992_000301_Sideline_59,V92,524,24,239,26
57992_000301_Sideline_59,V91,550,22,312,22
57992_000301_Sideline_59,H72,568,24,307,22
57992_000301_Sideline_59,H66,600,24,289,19
57992_000301_Sideline_59,V97,632,21,262,26
57992_000301_Sideline_59,V32,637,21,217,26
57992_000301_Sideline_59,H68,662,22,250,24
57992_000301_Sideline_59,V53,722,16,237,15
57992_000301_Sideline_59,H82,773,17,188,25
57992_000301_Sideline_59,H5,776,20,298,26
57992_000301_Sideline_59,H28,918,24,326,21
57992_000301_Sideline_60,V54,372,23,277,25
57992_000301_Sideline_60,V49,378,24,368,26
57992_000301_Sideline_60,V55,448,25,342,24
57992_000301_Sideline_60,H87,464,21,357,23
57992_000301_Sideline_60,V92,526,24,240,25
57992_000301_Sideline_60,V91,558,22,312,22
57992_000301_Sideline_60,H72,572,22,298,20
57992_000301_Sideline_60,H66,596,24,289,21
57992_000301_Sideline_60,V97,631,21,262,26
57992_000301_Sideline_60,V32,638,21,216,28
57992_000301_Sideline_60,H68,662,22,249,25
57992_000301_Sideline_60,V53,736,18,232,18
57992_000301_Sideline_60,H82,756,22,309,21
57992_000301_Sideline_60,H5,778,24,293,28
57992_000301_Sideline_60,H28,913,25,326,21
57992_000301_Sideline_61,V54,373,24,276,26
57992_000301_Sideline_61,V49,378,26,367,26
57992_000301_Sideline_61,V55,448,25,341,24
57992_000301_Sideline_61,H87,465,23,356,24
57992_000301_Sideline_61,V92,528,22,241,25
57992_000301_Sideline_61,V91,550,20,311,21
57992_000301_Sideline_61,H72,575,22,298,20
57992_000301_Sideline_61,H66,599,22,287,21
57992_000301_Sideline_61,V97,630,22,262,25
57992_000301_Sideline_61,V32,640,22,216,28
57992_000301_Sideline_61,H68,660,27,250,25
57992_000301_Sideline_61,V53,732,20,233,19
57992_000301_Sideline_61,H82,760,22,308,20
57992_000301_Sideline_61,H5,778,23,294,28
57992_000301_Sideline_61,H28,910,25,325,21
57992_000301_Sideline_62,V54,376,23,275,27
57992_000301_Sideline_62,V49,380,23,368,24
57992_000301_Sideline_62,V55,455,23,337,25
57992_000301_Sideline_62,H87,466,24,354,24
57992_000301_Sideline_62,V92,530,22,242,25
57992_000301_Sideline_62,V91,564,20,310,22
57992_000301_Sideline_62,H66,598,22,290,19
57992_000301_Sideline_62,V97,628,24,261,26
57992_000301_Sideline_62,V32,644,20,216,26
57992_000301_Sideline_62,H68,662,22,249,25
57992_000301_Sideline_62,V53,732,18,236,19
57992_000301_Sideline_62,H82,770,18,186,26
57992_000301_Sideline_62,H5,782,22,298,24
57992_000301_Sideline_62,H28,908,22,325,20
57992_000301_Sideline_63,V54,378,23,275,26
57992_000301_Sideline_63,V49,379,25,367,25
57992_000301_Sideline_63,V55,450,22,342,23
